                                                                    VIRUS STRAIN	               CLADE
                    A/duck/Quang_Ninh/21/2013|Avian|AB824279|2013-04-10|Viet_Nam	            2.3.2.1c
         A/duck/Buleleng/BBVD_1451-2-12/2012|Avian|KP742888|2012-12-XX|Indonesia	            2.3.2.1c
               A/muscovy_duck/Long_An/43/2013|Avian|AB972739|2013-12-29|Viet_Nam	            2.3.2.1c
              A/little_grebe/Hyogo/2801B015/2011|Avian|AB747127|2011-01-25|Japan	            2.3.2.1c
            A/chicken/Vietnam/NCVD-KA275/2012|Avian|KP097903|2012-08-11|Viet_Nam	            2.3.2.1c
                      A/chicken/Nepal/5-1cl/2010|Avian|JN613389|2010-11-XX|Nepal	            2.3.2.1c
          A/black_headed_gull/Tottori/1-009/2011|Avian|AB747167|2011-01-19|Japan	            2.3.2.1c
            A/duck/Manokwari/BBVM_38-13/2013|Avian|KP742906|2013-01-XX|Indonesia	            2.3.2.1c
           A/muscovy_duck/Vietnam/LBM668/2014|Avian|LC010720|2014-06-04|Viet_Nam	            2.3.2.1c
          A/hooded_crane/Kagoshima/110214-3/2011|Avian|AB760279|2011-XX-XX|Japan	            2.3.2.1c
                    A/duck/Korea/NJ83/2011|Avian|JN807987|2011-01-XX|South_Korea	            2.3.2.1c
      A/eurasian_eagle_owl/Korea/Q178/2011|Avian|JN807973|2011-02-XX|South_Korea	            2.3.2.1c
                            A/chicken/Mie/2/2011|Avian|AB684258|2011-02-XX|Japan	            2.3.2.1c
                       A/goshawk/Tochigi/64/2011|Avian|AB676810|2011-01-XX|Japan	            2.3.2.1c
           A/herring_gull/Mongolia/833T2/2009|Avian|KF501065|2009-08-01|Mongolia	            2.3.2.1c
                      A/goose/Jiangsu/k0403/2010|Avian|JQ638674|2010-02-10|China	            2.3.2.1c
               A/chicken/Vietnam/HU3-800/2015|Avian|LC167638|2015-08-15|Viet_Nam	            2.3.2.1c
             A/duck/Blitar/BBVW-1731-11/2012|Avian|KC417277|2012-11-13|Indonesia	            2.3.2.1c
               A/muscovy_duck/Long_An/89/2014|Avian|LC010768|2014-07-12|Viet_Nam	            2.3.2.1c
          A/hooded_crane/Kagoshima/4612J004/2010|Avian|AB760271|2010-XX-XX|Japan	            2.3.2.1c
               A/muscovy_duck/Long_An/88/2014|Avian|LC010760|2014-07-12|Viet_Nam	            2.3.2.1c
            A/chicken/Vietnam/NCVD-KA432/2013|Avian|KP097918|2013-01-23|Viet_Nam	            2.3.2.1c
                 A/duck/Khanhhoa/CVVI-20/2013|Avian|KM821625|2013-03-14|Viet_Nam	            2.3.2.1c
                 A/duck/Khanhhoa/CVVI-07/2013|Avian|KM821612|2013-01-14|Viet_Nam	            2.3.2.1c
      A/muscovy_duck/Tegal/BBVW-1732-11/2012|Avian|KC417275|2012-11-13|Indonesia	            2.3.2.1c
                      A/chicken/Miyazaki/13/2011|Avian|AB684260|2011-03-XX|Japan	            2.3.2.1c
               A/duck/Vietnam/NCVD-KA300/2012|Avian|KP097906|2012-08-29|Viet_Nam	            2.3.2.1c
           A/muscovy_duck/Vietnam/LBM315/2012|Avian|AB807753|2012-XX-XX|Viet_Nam	            2.3.2.1c
         A/peregrine_falcon/Miyazaki/22M754/2011|Avian|AB747150|2011-02-11|Japan	            2.3.2.1c
               A/muscovy_duck/Long_An/86/2014|Avian|LC010744|2014-07-12|Viet_Nam	            2.3.2.1c
                 A/duck/Khanhhoa/CVVI-14/2013|Avian|KM821619|2013-02-20|Viet_Nam	            2.3.2.1c
              A/chicken/Vietnam/HU3-1317/2015|Avian|LC167734|2015-08-15|Viet_Nam	            2.3.2.1c
               A/muscovy_duck/Long_An/46/2013|Avian|AB972747|2013-12-29|Viet_Nam	            2.3.2.1c
             A/tufted_duck/Tottori/3102S004/2011|Avian|AB747111|2011-02-01|Japan	            2.3.2.1c
          A/Muscovy_duck/Vietnam/HU3-589/2015|Avian|LC167566|2015-08-15|Viet_Nam	            2.3.2.1c
                     A/wild_duck/Shandong/2/2011|Avian|JX534557|2011-04-13|China	            2.3.2.1c
            A/chicken/Vietnam/NCVD-KA435/2013|Avian|KP097919|2013-01-25|Viet_Nam	            2.3.2.1c
                  A/tufted_duck/Fukushima/5/2011|Avian|AB675536|2011-01-XX|Japan	            2.3.2.1c
                  A/duck/Vietnam/HU3-567/2015|Avian|LC167526|2015-08-15|Viet_Nam	            2.3.2.1c
                 A/duck/Khanhhoa/CVVI-32/2014|Avian|KM821637|2014-02-08|Viet_Nam	            2.3.2.1c
                         A/chicken/Yuhang/1/2013|Avian|KP793723|2013-04-10|China	            2.3.2.1c
           A/muscovy_duck/Vietnam/LBM335/2013|Avian|AB828097|2013-01-07|Viet_Nam	            2.3.2.1c
                A/chicken/Korea/PT412/2011|Avian|JN807980|2011-01-XX|South_Korea	            2.3.2.1c
                 A/duck/Khanhhoa/CVVI-22/2013|Avian|KM821627|2013-03-22|Viet_Nam	            2.3.2.1c
           A/mandarin_duck/Korea/Q525/2010|Avian|JN807993|2010-12-XX|South_Korea	            2.3.2.1c
           A/herring_gull/Mongolia/834T2/2009|Avian|KF501061|2009-08-01|Mongolia	            2.3.2.1c
               A/bar-headed_goose/Qinghai/1/2010|Avian|HQ020364|2010-05-XX|China	            2.3.2.1c
     A/environment/Vietnam/HU3-490/2015|Environment|LC167518|2015-08-20|Viet_Nam	            2.3.2.1c
                    A/chicken/Japan/AQ-HE79/2015|Avian|LC208484|2015-08-03|Japan	            2.3.2.1c
                  A/duck/Vietnam/HU3-574/2015|Avian|LC167534|2015-08-15|Viet_Nam	            2.3.2.1c
A/environment/Jakarta_Pusat/0813207-008/2013|Environment|KP742936|2013-08-XX|Indonesia	            2.3.2.1c
                 A/duck/Khanhhoa/CVVI-30/2014|Avian|KM821635|2014-02-06|Viet_Nam	            2.3.2.1c
             A/duck/Sleman/BBVW-1463-10/2012|Avian|KC417273|2012-10-04|Indonesia	            2.3.2.1c
             A/mandarin_duck/Kochi/3901C005/2011|Avian|AB677891|2011-01-26|Japan	            2.3.2.1c
                          A/chicken/Aichi/2/2011|Avian|AB684255|2011-02-XX|Japan	            2.3.2.1c
               A/duck/Vietnam/NCVD-KA324/2012|Avian|KP097910|2012-09-10|Viet_Nam	            2.3.2.1c
              A/whooper_swan/Hokkaido/13-27/2011|Avian|AB629704|2011-02-XX|Japan	            2.3.2.1c
               A/wild_bird/Korea/IS18/2011|Avian|JN807999|2011-01-XX|South_Korea	            2.3.2.1c
           A/muscovy_duck/Vietnam/LBM227/2012|Avian|AB786676|2012-XX-XX|Viet_Nam	            2.3.2.1c
        A/great_black-headed_gull/Qinghai/2/2009|Avian|HQ020370|2009-05-XX|China	            2.3.2.1c
                 A/duck/Khanhhoa/CVVI-36/2014|Avian|KM821641|2014-02-14|Viet_Nam	            2.3.2.1c
              A/chicken/Khanhhoa/CVVI-44/2014|Avian|KM821649|2014-02-26|Viet_Nam	            2.3.2.1c
            A/common_pochard/Hyogo/2801B004/2011|Avian|AB747123|2011-01-12|Japan	            2.3.2.1c
          A/muscovy_duck/Vietnam/HU3-159/2015|Avian|LC115017|2015-11-11|Viet_Nam	            2.3.2.1c
                 A/duck/Khanhhoa/CVVI-03/2013|Avian|KM821608|2013-01-05|Viet_Nam	            2.3.2.1c
                A/duck/Quang_Ninh/15c111/2013|Avian|LC050615|2013-04-13|Viet_Nam	            2.3.2.1c
              A/duck/Bantul/BBVW-1443-9/2012|Avian|KC417272|2012-09-27|Indonesia	            2.3.2.1c
                 A/greater_scaup/Hokkaido/2/2011|Avian|AB621349|2011-01-XX|Japan	            2.3.2.1c
    A/duck/Indragiri_Hulu/BPPVII_746-12/2012|Avian|KP742890|2012-12-XX|Indonesia	            2.3.2.1c
                 A/duck/Khanhhoa/CVVI-04/2013|Avian|KM821609|2013-01-05|Viet_Nam	            2.3.2.1c
              A/whooper_swan/Hokkaido/13-21/2011|Avian|AB629708|2011-01-XX|Japan	            2.3.2.1c
               A/chicken/Vietnam/HU3-737/2015|Avian|LC167614|2015-08-15|Viet_Nam	            2.3.2.1c
                      A/chicken/Miyazaki/N7/2011|Avian|AB684246|2011-01-XX|Japan	            2.3.2.1c
                 A/duck/Khanhhoa/CVVI-29/2014|Avian|KM821634|2014-02-05|Viet_Nam	            2.3.2.1c
                        A/chicken/Nepal/105/2010|Avian|JN613388|2010-03-XX|Nepal	            2.3.2.1c
              A/duck/Tanah_Laut/0514095/2014|Avian|KP742912|2014-03-XX|Indonesia	            2.3.2.1c
                          A/chicken/Chiba/2/2011|Avian|AB684262|2011-03-XX|Japan	            2.3.2.1c
                    A/chicken/Jiangsu/k0402/2010|Avian|JQ638673|2010-02-10|China	            2.3.2.1c
           A/muscovy_duck/Vietnam/LBM399/2013|Avian|AB829745|2013-04-09|Viet_Nam	            2.3.2.1c
             A/brown-headed_gull/Qinghai/19/2009|Avian|GU477549|2009-06-XX|China	            2.3.2.1c
          A/Muscovy_duck/Vietnam/HU3-Z10/2015|Avian|LC167798|2015-08-15|Viet_Nam	            2.3.2.1c
                       A/mute_swan/Toyama/1/2010|Avian|AB684241|2010-12-XX|Japan	            2.3.2.1c
         A/Muscovy_duck/Vietnam/HU3-1079/2015|Avian|LC167702|2015-08-15|Viet_Nam	            2.3.2.1c
              A/mandarin_duck/Oita/4402F038/2011|Avian|AB747138|2011-02-07|Japan	            2.3.2.1c
          A/hooded_crane/Kagoshima/4612J001/2010|Avian|AB760255|2010-XX-XX|Japan	            2.3.2.1c
               A/whooper_swan/Mongolia/6/2009|Avian|AB520708|2009-05-XX|Mongolia	            2.3.2.1c
                 A/duck/Vietnam/OIE-2211/2012|Avian|AB780478|2012-08-11|Viet_Nam	            2.3.2.1c
        A/Eurasian_eagle_owl/Korea/23/2010|Avian|JQ710457|2010-11-26|South_Korea	            2.3.2.1c
              A/chicken/Khanhhoa/CVVI-31/2014|Avian|KM821636|2014-02-07|Viet_Nam	            2.3.2.1c
       A/duck/West_Sulawesi/Polman-1018/2012|Avian|KP742896|2012-12-XX|Indonesia	            2.3.2.1c
                            A/grebe/Tyva/3/2009|Avian|GQ386142|2009-06-22|Russia	            2.3.2.1c
                 A/duck/Korea/Cheonan/2010|Avian|JN807985|2010-12-XX|South_Korea	            2.3.2.1c
               A/duck/Vietnam/NCVD-KA415/2012|Avian|KP098027|2012-12-06|Viet_Nam	            2.3.2.1c
A/environment/Jakarta_Barat/0813082-009/2013|Environment|KP742920|2013-02-XX|Indonesia	            2.3.2.1c
                  A/tufted_duck/Fukushima/7/2011|Avian|AB675544|2011-01-XX|Japan	            2.3.2.1c
           A/muscovy_duck/Vietnam/LBM295/2012|Avian|AB807880|2012-XX-XX|Viet_Nam	            2.3.2.1c
                   A/duck/Vietnam/LBM569/2014|Avian|AB972699|2014-01-08|Viet_Nam	            2.3.2.1c
          A/hooded_crane/Kagoshima/4612J003/2010|Avian|AB760263|2010-XX-XX|Japan	            2.3.2.1c
               A/chicken/Korea/Asan90/2011|Avian|JN807977|2011-01-XX|South_Korea	            2.3.2.1c
                  A/whooper_swan/Hokkaido/3/2011|Avian|AB620022|2011-01-XX|Japan	            2.3.2.1c
            A/duck/Minahasa/BBVM_620(5)/2013|Avian|KP742907|2013-08-XX|Indonesia	            2.3.2.1c
                A/peregrine_falcon/Aomori/7/2011|Avian|AB629713|2011-03-15|Japan	            2.3.2.1c
                           A/chicken/Nara/1/2011|Avian|AB684259|2011-02-XX|Japan	            2.3.2.1c
                A/chicken/Korea/IC546/2011|Avian|JN807978|2011-02-XX|South_Korea	            2.3.2.1c
                   A/duck/Korea/IC360/2011|Avian|JN807986|2011-01-XX|South_Korea	            2.3.2.1c
              A/chicken/Khanhhoa/CVVI-09/2013|Avian|KM821614|2013-01-15|Viet_Nam	            2.3.2.1c
               A/whooper_swan/Mongolia/8/2009|Avian|AB517667|2009-05-XX|Mongolia	            2.3.2.1c
     A/environment/Vietnam/HU3-861/2015|Environment|LC167654|2015-08-15|Viet_Nam	            2.3.2.1c
              A/hill_myna/Heilongjiang/0704/2012|Avian|KF042284|2012-07-04|China	            2.3.2.1c
              A/chicken/Khanhhoa/CVVI-13/2013|Avian|KM821618|2013-02-19|Viet_Nam	            2.3.2.1c
                A/great_black-headed_gull/1/2009|Avian|HQ020369|2009-05-XX|China	            2.3.2.1c
                  A/duck/Vietnam/HU3-408/2015|Avian|LC167510|2015-08-15|Viet_Nam	            2.3.2.1c
 A/muscovy_duck/Muaraenim/BppvIII_13.73/2013|Avian|KP742892|2013-01-XX|Indonesia	            2.3.2.1c
              A/whooper_swan/Mongolia/11/2010|Avian|AB569607|2010-05-XX|Mongolia	            2.3.2.1c
                        A/chicken/Shimane/1/2010|Avian|AB684240|2010-11-XX|Japan	            2.3.2.1c
          A/Muscovy_duck/Vietnam/HU3-579/2015|Avian|LC167550|2015-08-15|Viet_Nam	            2.3.2.1c
        A/peregrine_falcon/Tottori/3102S019/2011|Avian|AB747117|2011-02-06|Japan	            2.3.2.1c
                 A/common_pochard/Henan/09L/2015|Avian|KP715080|2015-01-06|China	            2.3.2.1c
               A/whooper_swan/Mongolia/1/2010|Avian|AB569348|2010-05-XX|Mongolia	            2.3.2.1c
          A/peregrine_falcon/Kyoto/2602A009/2011|Avian|AB677907|2011-02-16|Japan	            2.3.2.1c
 A/environment/East_Java/LBM-LM13/2012|Environment|KC757643|2012-11-XX|Indonesia	            2.3.2.1c
                 A/duck/Khanhhoa/CVVI-21/2013|Avian|KM821626|2013-03-20|Viet_Nam	            2.3.2.1c
                      A/chicken/Miyazaki/12/2011|Avian|AB684257|2011-02-XX|Japan	            2.3.2.1c
              A/mandarin_duck/Oita/4402F042/2011|Avian|AB747144|2011-02-08|Japan	            2.3.2.1c
                 A/grey_heron/Oita/4402B069/2011|Avian|AB747159|2011-02-15|Japan	            2.3.2.1c
        A/mandarin_duck/Korea/K10-483/2010|Avian|JF699673|2010-12-29|South_Korea	            2.3.2.1c
                   A/duck/Vietnam/HU3-16/2015|Avian|LC194815|2015-08-15|Viet_Nam	            2.3.2.1c
          A/Muscovy_duck/Vietnam/HU3-759/2015|Avian|LC167622|2015-08-15|Viet_Nam	            2.3.2.1c
             A/tufted_duck/Shimane/3203A004/2011|Avian|AB747119|2011-03-06|Japan	            2.3.2.1c
              A/chicken/Khanhhoa/CVVI-12/2013|Avian|KM821617|2013-02-18|Viet_Nam	            2.3.2.1c
             A/tufted_duck/Shimane/5502B018/2011|Avian|AB747171|2011-02-01|Japan	            2.3.2.1c
             A/whooper_swan/Korea/Q28/2011|Avian|JN807998|2011-01-XX|South_Korea	            2.3.2.1c
                         A/duck/Nepal/DTS24/2010|Avian|JN613380|2010-02-XX|Nepal	            2.3.2.1c
                 A/duck/Khanhhoa/CVVI-08/2013|Avian|KM821613|2013-01-15|Viet_Nam	            2.3.2.1c
            A/herring_gull/Mongolia/833T/2009|Avian|CY098291|2009-08-01|Mongolia	            2.3.2.1c
              A/duck/Quang_Ninh/13c1-2-1/2013|Avian|LC010704|2013-04-10|Viet_Nam	            2.3.2.1c
                  A/tufted_duck/Fukushima/4/2011|Avian|AB675503|2011-01-XX|Japan	            2.3.2.1c
            A/environment/Chang_Sha/3/2009|Environment|JN543375|2009-07-03|China	            2.3.2.1c
          A/common_kestrel/Korea/Q197/2011|Avian|JN807983|2011-02-XX|South_Korea	            2.3.2.1c
                 A/duck/Khanhhoa/CVVI-45/2014|Avian|KM821650|2014-02-26|Viet_Nam	            2.3.2.1c
          A/Muscovy_duck/Vietnam/HU3-353/2015|Avian|LC194847|2015-08-15|Viet_Nam	            2.3.2.1c
           A/muscovy_duck/Vietnam/LBM344/2013|Avian|AB828360|2013-02-06|Viet_Nam	            2.3.2.1c
        A/mandarin_duck/Korea/K10-485/2010|Avian|JF699674|2010-12-29|South_Korea	            2.3.2.1c
           A/ruddy_shelduck/Mongolia/X42/2009|Avian|AB523759|2009-07-XX|Mongolia	            2.3.2.1c
         A/common_goldeneye/Mongolia/X60/2009|Avian|AB523775|2009-07-XX|Mongolia	            2.3.2.1c
                 A/duck/Vietnam/OIE-2212/2012|Avian|AB780494|2012-08-11|Viet_Nam	            2.3.2.1c
          A/ruddy_shelduck/Mongolia/911T/2009|Avian|CY098293|2009-08-06|Mongolia	            2.3.2.1c
                      A/bean_goose/Tyva/10/2009|Avian|GQ386150|2009-06-22|Russia	            2.3.2.1c
           A/muscovy_duck/Vietnam/LBM571/2014|Avian|AB972715|2014-01-08|Viet_Nam	            2.3.2.1c
          A/hooded_crane/Kagoshima/4612J008/2010|Avian|AB677931|2010-12-24|Japan	            2.3.2.1c
                         A/chicken/Nepal/81/2010|Avian|JN613385|2010-03-XX|Nepal	            2.3.2.1c
         A/Muscovy_duck/Vietnam/HU3-1360/2015|Avian|LC167742|2015-08-15|Viet_Nam	            2.3.2.1c
               A/duck/Vietnam/NCVD-KA262/2012|Avian|KP097902|2012-07-10|Viet_Nam	            2.3.2.1c
               A/duck/Vietnam/NCVD-KA345/2012|Avian|KP097911|2012-09-10|Viet_Nam	            2.3.2.1c
        A/great_black-headed_gull/Qinghai/4/2009|Avian|HQ020372|2009-05-XX|China	            2.3.2.1c
              A/chicken/Vietnam/OIE-2215/2012|Avian|AB766239|2012-08-11|Viet_Nam	            2.3.2.1c
                       A/chicken/Nepal/A135/2010|Avian|JN613383|2010-02-XX|Nepal	            2.3.2.1c
           A/Muscovy_duck/Vietnam/HU3-Z2/2015|Avian|LC167790|2015-08-15|Viet_Nam	            2.3.2.1c
                 A/duck/Khanhhoa/CVVI-01/2013|Avian|KM821606|2013-01-02|Viet_Nam	            2.3.2.1c
    A/environment/Vietnam/HU3-1485/2015|Environment|LC167774|2015-08-15|Viet_Nam	            2.3.2.1c
                              A/duck/Lao/471/2010|Avian|CY098352|2010-03-XX|Laos	            2.3.2.1c
           A/muscovy_duck/Vietnam/LBM230/2012|Avian|AB786700|2012-XX-XX|Viet_Nam	            2.3.2.1c
        A/great_black-headed_gull/Qinghai/8/2009|Avian|GU477547|2009-06-XX|China	            2.3.2.1c
          A/mandarin_duck/Nagasaki/4201A011/2011|Avian|AB747105|2011-01-31|Japan	            2.3.2.1c
                 A/duck/Khanhhoa/CVVI-23/2013|Avian|KM821628|2013-03-30|Viet_Nam	            2.3.2.1c
     A/environment/Vietnam/HU3-977/2015|Environment|LC167694|2015-08-15|Viet_Nam	            2.3.2.1c
          A/common_pochard/Tottori/3102S012/2011|Avian|AB747114|2011-02-03|Japan	            2.3.2.1c
      A/eurasian_eagle_owl/Korea/Q182/2011|Avian|JN807974|2011-02-XX|South_Korea	            2.3.2.1c
A/environment/Kota_Tangerang/0813082-025/2013|Environment|KP742925|2013-03-XX|Indonesia	            2.3.2.1c
            A/muscovy_duck/Quang_Ninh/49/2013|Avian|AB828693|2013-05-09|Viet_Nam	            2.3.2.1c
                 A/duck/Khanhhoa/CVVI-46/2014|Avian|KM821651|2014-02-26|Viet_Nam	            2.3.2.1c
                 A/duck/Khanhhoa/CVVI-19/2013|Avian|KM821624|2013-03-07|Viet_Nam	            2.3.2.1c
              A/chicken/Vietnam/HU3-1308/2015|Avian|LC167726|2015-08-15|Viet_Nam	            2.3.2.1c
             A/baikal_teal/Korea/Q524/2010|Avian|JN807976|2010-12-XX|South_Korea	            2.3.2.1c
            A/great_crested_grebe/Qinghai/1/2010|Avian|HQ020376|2010-05-XX|China	            2.3.2.1c
                   A/owl/Tokushima/3602A023/2011|Avian|AB677883|2011-02-08|Japan	            2.3.2.1c
       A/peregrine_falcon/Nagasaki/4202A039/2011|Avian|AB747153|2011-02-12|Japan	            2.3.2.1c
